log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
0.255045663272945,0.192888870140313,0.373342106282997,0.516654475598051,0.581991792208554
0.257437396277522,0.183731539333093,0.359446372851211,0.511151462944783,0.575792855882851
0.259829129282099,0.174979999143772,0.346193266936636,0.505440214629589,0.569359349933134
0.262220862286677,0.166556181100794,0.333587859953494,0.499287297577357,0.562428320799217
0.264612595291254,0.15838888104894,0.321625775523447,0.492463269746218,0.554741310669423
0.267004328295831,0.150446718997286,0.310286599271782,0.484863733562365,0.546180719611976
0.269396061300409,0.142737043199892,0.299530400650971,0.476536080777381,0.536799932648671
0.271787794304986,0.135317637832249,0.289299131228338,0.467742980276858,0.526894836378198
0.274179527309564,0.128286526580047,0.279521940040032,0.458949757438267,0.516989602298503
0.276571260314141,0.121768617029604,0.270125991351541,0.450784526214415,0.507791777101564
0.278962993318718,0.115879341651948,0.26103301181774,0.443926003247657,0.500065909501741
0.281354726323296,0.110714451588447,0.252170110232353,0.439046687517537,0.494569544250599
0.283746459327873,0.106320076324202,0.243476890535588,0.436674199716962,0.491897026170791
0.28613819233245,0.10268305163958,0.234902061074727,0.437131335373486,0.49241197225679
0.288529925337028,0.0997207896172341,0.226427833124022,0.4404087087766,0.496103809859487
0.290921658341605,0.0972994756242323,0.218047454500821,0.446230733795914,0.502662101590825
0.293313391346182,0.0952400399294793,0.209775343171962,0.454009696703996,0.511424810089882
0.29570512435076,0.0933470157191938,0.201642398452047,0.462933472502771,0.521477107158217
0.298096857355337,0.0914421501646264,0.193692677782623,0.472099158375259,0.531801906806134
0.300488590359914,0.089371997038251,0.185985592422052,0.480531829774437,0.541300993279802
0.302880323364492,0.0870459665007514,0.178582966655894,0.487425918220284,0.54906692405123
0.305272056369069,0.084434839716263,0.171539693589462,0.492217503421319,0.554464464168234
0.307663789373646,0.0815717880290974,0.164908153574371,0.49464981725303,0.557204374017061
0.310055522378224,0.0785468557766884,0.158722318616022,0.49486963434996,0.55745198969106
0.312447255382801,0.0754839760850218,0.153005404083463,0.493341895583284,0.55573104955633
0.314838988387378,0.0725190786277672,0.14775453188598,0.490807812810297,0.552876500831192
0.317230721391956,0.069780569043836,0.142948083117151,0.488153233832794,0.549886217673599
0.319622454396533,0.0673699039055456,0.138544775705163,0.486268093204145,0.547762677813109
0.32201418740111,0.0653482044523352,0.134485013461239,0.485914398716032,0.54736425430426
0.324405920405688,0.063737504853596,0.13069061242702,0.487697652263954,0.549373022208797
