XBTUSD BGN Curncy,Date,Last Price,Closing Price 1d ago,
45259,2023-11-29,37737,37967.5,
45260,2023-11-30,37750.77,37737,
45261,2023-12-01,38796.61,37750.77,
45262,2023-12-02,39581.59,#N/A N/A,
45263,2023-12-03,39727.65,#N/A N/A,
45264,2023-12-04,42036.51,38796.61,
45265,2023-12-05,43900.51,42036.51,
45266,2023-12-06,43822.33,43900.51,
45267,2023-12-07,43390.95,43822.33,
45268,2023-12-08,44554.76,43390.95,
45269,2023-12-09,43986.01,#N/A N/A,
45270,2023-12-10,43803.24,#N/A N/A,
45271,2023-12-11,41182,44554.76,
45272,2023-12-12,41088.75,41182,
45273,2023-12-13,42993.29,41088.75,
45274,2023-12-14,42994.83,42993.29,
45275,2023-12-15,42240.95,42994.83,
45276,2023-12-16,42270.56,#N/A N/A,
45277,2023-12-17,41881.9,#N/A N/A,
45278,2023-12-18,42614.99,42240.95,
45279,2023-12-19,42495.81,42614.99,
45280,2023-12-20,43449.76,42495.81,
45281,2023-12-21,44004.47,43449.76,
45282,2023-12-22,43747.1,44004.47,
45283,2023-12-23,43803.74,#N/A N/A,
45284,2023-12-24,43529.13,#N/A N/A,
45285,2023-12-25,43531.11,43747.1,
45286,2023-12-26,42340.74,43531.11,
45287,2023-12-27,43395.74,42340.74,
45288,2023-12-28,42472.51,43395.74,
45289,2023-12-29,41935.34,42472.51,
45290,2023-12-30,42303.24,#N/A N/A,
45291,2023-12-31,42507.9,#N/A N/A,
45292,2024-01-01,43628.4,41935.34,
45293,2024-01-02,45127.01,43628.4,
45294,2024-01-03,42938.06,45127.01,
45295,2024-01-04,44488.33,42938.06,
45296,2024-01-05,43970.52,44488.33,
45297,2024-01-06,43921.45,#N/A N/A,
45298,2024-01-07,44258.51,#N/A N/A,
45299,2024-01-08,47114.68,43970.52,
45300,2024-01-09,45427.01,47114.68,
45301,2024-01-10,45945.61,45427.01,
45302,2024-01-11,46163.13,45945.61,
45303,2024-01-12,43426.6,46163.13,
45304,2024-01-13,42962.51,#N/A N/A,
45305,2024-01-14,42516.04,#N/A N/A,
45306,2024-01-15,42687.31,43426.6,
45307,2024-01-16,43434.42,42687.31,
45308,2024-01-17,42637.06,43434.42,
45309,2024-01-18,41069.92,42637.06,
45310,2024-01-19,41602.18,41069.92,
45311,2024-01-20,41702.95,#N/A N/A,
45312,2024-01-21,41760.99,#N/A N/A,
45313,2024-01-22,39815.45,41602.18,
45314,2024-01-23,39201.77,39815.45,
45315,2024-01-24,39765.38,39201.77,
45316,2024-01-25,39904.41,39765.38,
45317,2024-01-26,41994.36,39904.41,
45318,2024-01-27,42151.09,#N/A N/A,
45319,2024-01-28,41971.79,#N/A N/A,
45320,2024-01-29,43185.4,41994.36,
45321,2024-01-30,43547.31,43185.4,
45322,2024-01-31,42458.43,43547.31,
45323,2024-02-01,43085.26,42458.43,
45324,2024-02-02,42979.38,43085.26,
45325,2024-02-03,43028.9,#N/A N/A,
45326,2024-02-04,42759.88,#N/A N/A,
45327,2024-02-05,42342.38,42979.38,
45328,2024-02-06,43163.65,42342.38,
45329,2024-02-07,44188.33,43163.65,
45330,2024-02-08,45331.74,44188.33,
45331,2024-02-09,47547.04,45331.74,
45332,2024-02-10,47954.54,#N/A N/A,
45333,2024-02-11,48133.2,#N/A N/A,
45334,2024-02-12,49843.24,47547.04,
45335,2024-02-13,49563.06,49843.24,
45336,2024-02-14,51772.71,49563.06,
45337,2024-02-15,51371.31,51772.71,
45338,2024-02-16,52016.4,51371.31,
45339,2024-02-17,51808.28,#N/A N/A,
45340,2024-02-18,51872.49,#N/A N/A,
45341,2024-02-19,51906.55,52016.4,
45342,2024-02-20,52037.65,51906.55,
45343,2024-02-21,51388.56,52037.65,
45344,2024-02-22,51650.63,51388.56,
45345,2024-02-23,50981.2,51650.63,
45346,2024-02-24,51561.02,#N/A N/A,
45347,2024-02-25,51769.03,#N/A N/A,
45348,2024-02-26,54656.39,50981.2,
45349,2024-02-27,56731.14,54656.39,
45350,2024-02-28,60550.68,56731.14,
45351,2024-02-29,61430.64,60550.68,
45352,2024-03-01,62589.24,61430.64,
45353,2024-03-02,61971.26,#N/A N/A,
45354,2024-03-03,62855.02,#N/A N/A,
45355,2024-03-04,67494.73,62589.24,
45356,2024-03-05,63330.43,67494.73,
45357,2024-03-06,66481.26,63330.43,
45358,2024-03-07,67332.89,66481.26,
45359,2024-03-08,68398.85,67332.89,
45360,2024-03-09,68532.1,#N/A N/A,
45361,2024-03-10,69430.41,#N/A N/A,
45362,2024-03-11,72115.85,68398.85,
45363,2024-03-12,71063.39,72115.85,
45364,2024-03-13,73157.29,71063.39,
45365,2024-03-14,70681.39,73157.29,
45366,2024-03-15,67859.14,70681.39,
45367,2024-03-16,67096.54,#N/A N/A,
45368,2024-03-17,68271.21,#N/A N/A,
45369,2024-03-18,67352.39,67859.14,
45370,2024-03-19,63749.51,67352.39,
45371,2024-03-20,67078.54,63749.51,
45372,2024-03-21,65466.78,67078.54,
45373,2024-03-22,63509.03,65466.78,
45374,2024-03-23,65011.85,#N/A N/A,
45375,2024-03-24,66153.2,#N/A N/A,
45376,2024-03-25,70959.89,63509.03,
45377,2024-03-26,69825.01,70959.89,
45378,2024-03-27,68862.16,69825.01,
45379,2024-03-28,70712.89,68862.16,
45380,2024-03-29,69654.16,70712.89,
45381,2024-03-30,69857.12,#N/A N/A,
45382,2024-03-31,70845.76,#N/A N/A,
45383,2024-04-01,69767.89,69654.16,
45384,2024-04-02,65702.14,69767.89,
45385,2024-04-03,65742.2,65702.14,
45386,2024-04-04,67948.37,65742.2,
45387,2024-04-05,67660.41,67948.37,
45388,2024-04-06,68409.01,#N/A N/A,
45389,2024-04-07,69318.14,#N/A N/A,
45390,2024-04-08,71706.37,67660.41,
45391,2024-04-09,69127.2,71706.37,
45392,2024-04-10,69807.51,69127.2,
45393,2024-04-11,70509.59,69807.51,
45394,2024-04-12,67127.64,70509.59,
45395,2024-04-13,61967.01,#N/A N/A,
45396,2024-04-14,63863.84,#N/A N/A,
45397,2024-04-15,63152.49,67127.64,
45398,2024-04-16,63039.97,63152.49,
45399,2024-04-17,60855.27,63039.97,
45400,2024-04-18,63528.51,60855.27,
45401,2024-04-19,64071.26,63528.51,
45402,2024-04-20,64756.57,#N/A N/A,
45403,2024-04-21,64657.01,#N/A N/A,
45404,2024-04-22,66538.41,64071.26,
45405,2024-04-23,66353.7,66538.41,
45406,2024-04-24,64049.7,66353.7,
45407,2024-04-25,64796.69,64049.7,
45408,2024-04-26,63939.27,64796.69,
45409,2024-04-27,63233.89,#N/A N/A,
45410,2024-04-28,63663.05,#N/A N/A,
45411,2024-04-29,62943.49,63939.27,
45412,2024-04-30,59868.89,62943.49,
45413,2024-05-01,57293.55,59868.89,
45414,2024-05-02,58743.14,57293.55,
45415,2024-05-03,62928.89,58743.14,
45416,2024-05-04,63880.21,#N/A N/A,
45417,2024-05-05,63746,#N/A N/A,
45418,2024-05-06,63301.55,62928.89,
45419,2024-05-07,62973.05,63301.55,
45420,2024-05-08,61568.87,62973.05,
45421,2024-05-09,62633.68,61568.87,
45422,2024-05-10,60501.2,62633.68,
45423,2024-05-11,60996.96,#N/A N/A,
45424,2024-05-12,61272.65,#N/A N/A,
45425,2024-05-13,63089.33,60501.2,
45426,2024-05-14,61579.46,63089.33,
45427,2024-05-15,65981.66,61579.46,
45428,2024-05-16,65279.32,65981.66,
45429,2024-05-17,66926.64,65279.32,
45430,2024-05-18,66991.2,#N/A N/A,
45431,2024-05-19,66156.45,#N/A N/A,
45432,2024-05-20,69522.56,66926.64,
45433,2024-05-21,69711.51,69522.56,
45434,2024-05-22,69411.32,69711.51,
45435,2024-05-23,67753.41,69411.32,
45436,2024-05-24,68849.43,67753.41,
45437,2024-05-25,69096.85,#N/A N/A,
45438,2024-05-26,68683.35,#N/A N/A,
45439,2024-05-27,69590.89,68849.43,
45440,2024-05-28,68241.51,69590.89,
45441,2024-05-29,67410.37,68241.51,
45442,2024-05-30,68469.51,67410.37,
45443,2024-05-31,67630.41,68469.51,
45444,2024-06-01,67742.95,#N/A N/A,
45445,2024-06-02,67794.98,#N/A N/A,
45446,2024-06-03,69097.7,67630.41,
45447,2024-06-04,70422.79,69097.7,
45448,2024-06-05,71216.04,70422.79,
45449,2024-06-06,70688.73,71216.04,
45450,2024-06-07,69270.57,70688.73,
45451,2024-06-08,69371.48,#N/A N/A,
45452,2024-06-09,69682.9,#N/A N/A,
45453,2024-06-10,69608.6,69270.57,
45454,2024-06-11,67280.16,69608.6,
45455,2024-06-12,68083.66,67280.16,
45456,2024-06-13,66676.76,68083.66,
45457,2024-06-14,65734.85,66676.76,
45458,2024-06-15,66010.76,#N/A N/A,
45459,2024-06-16,66465.35,#N/A N/A,
45460,2024-06-17,66375.54,65734.85,
45461,2024-06-18,64891.21,66375.54,
45462,2024-06-19,64851.51,64891.21,
45463,2024-06-20,65060.38,64851.51,
45464,2024-06-21,64168.01,65060.38,
45465,2024-06-22,64262.16,#N/A N/A,
45466,2024-06-23,63704.95,#N/A N/A,
45467,2024-06-24,59474.74,64168.01,
45468,2024-06-25,61914.64,59474.74,
45469,2024-06-26,60954.51,61914.64,
45470,2024-06-27,61418.85,60954.51,
45471,2024-06-28,60118.16,61418.85,
45472,2024-06-29,60949.7,#N/A N/A,
45473,2024-06-30,61904.96,#N/A N/A,
45474,2024-07-01,63236.01,60118.16,
45475,2024-07-02,61922.42,63236.01,
45476,2024-07-03,59542.7,61922.42,
45477,2024-07-04,58329.01,59542.7,
45478,2024-07-05,56354.49,58329.01,
45479,2024-07-06,57989.71,#N/A N/A,
45480,2024-07-07,57264.42,#N/A N/A,
45481,2024-07-08,56258.41,56354.49,
45482,2024-07-09,57928.24,56258.41,
45483,2024-07-10,57404.96,57928.24,
45484,2024-07-11,57553.71,57404.96,
45485,2024-07-12,57558.83,57553.71,
45486,2024-07-13,58607.75,#N/A N/A,
45487,2024-07-14,60115.19,#N/A N/A,
45488,2024-07-15,63779.01,57558.83,
45489,2024-07-16,64695.41,63779.01,
45490,2024-07-17,64523.61,64695.41,
45491,2024-07-18,63818.99,64523.61,
45492,2024-07-19,66985.87,63818.99,
45493,2024-07-20,67382.51,#N/A N/A,
45494,2024-07-21,67741.98,#N/A N/A,
45495,2024-07-22,68147.89,66985.87,
45496,2024-07-23,65854.09,68147.89,
45497,2024-07-24,66042.98,65854.09,
45498,2024-07-25,65275.46,66042.98,
45499,2024-07-26,67448.64,65275.46,
45500,2024-07-27,67788.03,#N/A N/A,
45501,2024-07-28,68007.6,#N/A N/A,
45502,2024-07-29,67367.26,67448.64,
45503,2024-07-30,66174.57,67367.26,
45504,2024-07-31,64559.96,66174.57,
45505,2024-08-01,64694.03,64559.96,
45506,2024-08-02,62551.57,64694.03,
45507,2024-08-03,60366.85,#N/A N/A,
45508,2024-08-04,59135.51,#N/A N/A,
45509,2024-08-05,54395.26,62551.57,
45510,2024-08-06,56571.57,54395.26,
45511,2024-08-07,55154.01,56571.57,
45512,2024-08-08,59537.8,55154.01,
45513,2024-08-09,60776.95,59537.8,
45514,2024-08-10,61009.06,#N/A N/A,
45515,2024-08-11,58518.89,#N/A N/A,
45516,2024-08-12,58856.37,60776.95,
45517,2024-08-13,60587.07,58856.37,
45518,2024-08-14,59157.9,60587.07,
45519,2024-08-15,56681.01,59157.9,
45520,2024-08-16,59299.16,56681.01,
45521,2024-08-17,59404.29,#N/A N/A,
45522,2024-08-18,59824.95,#N/A N/A,
45523,2024-08-19,59103.84,59299.16,
45524,2024-08-20,59310.72,59103.84,
45525,2024-08-21,61246.11,59310.72,
45526,2024-08-22,60683.46,61246.11,
45527,2024-08-23,63685.64,60683.46,
45528,2024-08-24,64168.14,#N/A N/A,
45529,2024-08-25,64243.7,#N/A N/A,
45530,2024-08-26,63448.51,63685.64,
45531,2024-08-27,61853.2,63448.51,
45532,2024-08-28,59347.96,61853.2,
45533,2024-08-29,59532.78,59347.96,
45534,2024-08-30,59045.4,59532.78,
45535,2024-08-31,58954.67,#N/A N/A,
45536,2024-09-01,58420.95,#N/A N/A,
45537,2024-09-02,59003.52,59045.4,
45538,2024-09-03,58213.26,59003.52,
45539,2024-09-04,58043.68,58213.26,
45540,2024-09-05,56074.06,58043.68,
45541,2024-09-06,52856.51,56074.06,
45542,2024-09-07,54172.53,#N/A N/A,
45543,2024-09-08,54378.17,#N/A N/A,
45544,2024-09-09,57021.01,52856.51,
45545,2024-09-10,57575.28,57021.01,
45546,2024-09-11,57495.02,57575.28,
45547,2024-09-12,58194.64,57495.02,
45548,2024-09-13,59878.39,58194.64,
45549,2024-09-14,60030.81,#N/A N/A,
45550,2024-09-15,59808.85,#N/A N/A,
45551,2024-09-16,57668.86,59878.39,
45552,2024-09-17,60137.4,57668.86,
45553,2024-09-18,60232.24,60137.4,
45554,2024-09-19,63042.1,60232.24,
45555,2024-09-20,62823.51,63042.1,
45556,2024-09-21,63159.61,#N/A N/A,
45557,2024-09-22,63210.62,#N/A N/A,
45558,2024-09-23,63317.34,62823.51,
45559,2024-09-24,64227.01,63317.34,
45560,2024-09-25,63488.74,64227.01,
45561,2024-09-26,64678.85,63488.74,
45562,2024-09-27,65813.57,64678.85,
45563,2024-09-28,65657.14,#N/A N/A,
45564,2024-09-29,65834.07,#N/A N/A,
45565,2024-09-30,63785.09,65813.57,
45566,2024-10-01,60786.64,63785.09,
45567,2024-10-02,60905.21,60786.64,
45568,2024-10-03,60776.03,60905.21,
45569,2024-10-04,62420.23,60776.03,
45570,2024-10-05,61725.06,#N/A N/A,
45571,2024-10-06,62621.92,#N/A N/A,
45572,2024-10-07,63009.26,62420.23,
45573,2024-10-08,62348.77,63009.26,
45574,2024-10-09,60393.26,62348.77,
45575,2024-10-10,59728.65,60393.26,
45576,2024-10-11,63002.15,59728.65,
45577,2024-10-12,63033.46,#N/A N/A,
45578,2024-10-13,62742.75,#N/A N/A,
45579,2024-10-14,65906.29,63002.15,
45580,2024-10-15,66480.39,65906.29,
45581,2024-10-16,67620.07,66480.39,
45582,2024-10-17,66934.03,67620.07,
45583,2024-10-18,68419.6,66934.03,
45584,2024-10-19,68231.4,#N/A N/A,
45585,2024-10-20,68758.39,#N/A N/A,
45586,2024-10-21,67721.2,68419.6,
45587,2024-10-22,67498.07,67721.2,
45588,2024-10-23,66586.37,67498.07,
45589,2024-10-24,68149.93,66586.37,
45590,2024-10-25,66768.48,68149.93,
45591,2024-10-26,67177.26,#N/A N/A,
45592,2024-10-27,67689.07,#N/A N/A,
45593,2024-10-28,69610.57,66768.48,
45594,2024-10-29,72310.41,69610.57,
45595,2024-10-30,72834.6,72310.41,
45596,2024-10-31,69937.51,72834.6,
45597,2024-11-01,69195.41,69937.51,
45598,2024-11-02,69514.85,#N/A N/A,
45599,2024-11-03,69114.12,#N/A N/A,
45600,2024-11-04,67086.01,69195.41,
45601,2024-11-05,69162.79,67086.01,
45602,2024-11-06,75959.32,69162.79,
45603,2024-11-07,75959.78,75959.32,
45604,2024-11-08,76529.92,75959.78,
45605,2024-11-09,76469.29,#N/A N/A,
45606,2024-11-10,79927.89,#N/A N/A,
45607,2024-11-11,88014.53,76529.92,
45608,2024-11-12,88320.23,88014.53,
45609,2024-11-13,88633.92,88320.23,
45610,2024-11-14,88213.6,88633.92,
45611,2024-11-15,91740.37,88213.6,
45612,2024-11-16,91047.96,#N/A N/A,
45613,2024-11-17,89148.31,#N/A N/A,
45614,2024-11-18,91370.51,91740.37,
45615,2024-11-19,92306.2,91370.51,
45616,2024-11-20,94463.65,92306.2,
45617,2024-11-21,98084.99,94463.65,
45618,2024-11-22,99420.01,98084.99,
45619,2024-11-23,98077.31,#N/A N/A,
45620,2024-11-24,97040.56,#N/A N/A,
45621,2024-11-25,93714.51,99420.01,
45622,2024-11-26,91651.14,93714.51,
45623,2024-11-27,96400.51,91651.14,
45624,2024-11-28,95132.86,96400.51,
45625,2024-11-29,97460.39,95132.86,
45626,2024-11-30,96841.2,#N/A N/A,
45627,2024-12-01,97824.17,#N/A N/A,
45628,2024-12-02,95419.96,97460.39,
45629,2024-12-03,96086.07,95419.96,
45630,2024-12-04,97876.14,96086.07,
45631,2024-12-05,99029.87,97876.14,
45632,2024-12-06,100566.11,99029.87,
45633,2024-12-07,99974.34,#N/A N/A,
45634,2024-12-08,100091.91,#N/A N/A,
45635,2024-12-09,96935.04,100566.11,
45636,2024-12-10,96911.36,96935.04,
45637,2024-12-11,101612.51,96911.36,
45638,2024-12-12,99787.04,101612.51,
45639,2024-12-13,101342.01,99787.04,
45640,2024-12-14,101075.91,#N/A N/A,
45641,2024-12-15,102836.81,#N/A N/A,
45642,2024-12-16,106075.01,101342.01,
45643,2024-12-17,106407.51,106075.01,
45644,2024-12-18,100950.51,106407.51,
45645,2024-12-19,97327.84,100950.51,
45646,2024-12-20,96557.17,97327.84,
45647,2024-12-21,96864.46,#N/A N/A,
45648,2024-12-22,95111.82,#N/A N/A,
45649,2024-12-23,93847.37,96557.17,
45650,2024-12-24,98322.95,93847.37,
45651,2024-12-25,98428.04,98322.95,
45652,2024-12-26,95696.78,98428.04,
45653,2024-12-27,94400.07,95696.78,
45654,2024-12-28,94991.98,#N/A N/A,
45655,2024-12-29,93204.92,#N/A N/A,
45656,2024-12-30,91918.95,94400.07,
45657,2024-12-31,93714.04,91918.95,
45658,2025-01-01,94771.56,93714.04,
45659,2025-01-02,97123.79,94771.56,
45660,2025-01-03,98243.4,97123.79,
45661,2025-01-04,98355.29,#N/A N/A,
45662,2025-01-05,98482.42,#N/A N/A,
45663,2025-01-06,101661.91,98243.4,
45664,2025-01-07,96478.53,101661.91,
45665,2025-01-08,94457.9,96478.53,
45666,2025-01-09,92106.9,94457.9,
45667,2025-01-10,94620.17,92106.9,
45668,2025-01-11,94907.03,#N/A N/A,
45669,2025-01-12,94314.67,#N/A N/A,
45670,2025-01-13,94171.43,94620.17,
45671,2025-01-14,96434.37,94171.43,
45672,2025-01-15,99678.9,96434.37,
45673,2025-01-16,100135.61,99678.9,
45674,2025-01-17,104640.01,100135.61,
45675,2025-01-18,103803.41,#N/A N/A,
45676,2025-01-19,103556.31,#N/A N/A,
45677,2025-01-20,102494.61,104640.01,
45678,2025-01-21,106788.72,102494.61,
45679,2025-01-22,104071.31,106788.72,
45680,2025-01-23,103131.11,104071.31,
45681,2025-01-24,105111.41,103131.11,
45682,2025-01-25,105075.31,#N/A N/A,
45683,2025-01-26,104566.11,#N/A N/A,
45684,2025-01-27,101341.41,105111.41,
45685,2025-01-28,100287.01,101341.41,
45686,2025-01-29,103751.41,100287.01,
45687,2025-01-30,105059.41,103751.41,
45688,2025-01-31,102110.01,105059.41,
45689,2025-02-01,101190.91,#N/A N/A,
45690,2025-02-02,96996.87,#N/A N/A,
45691,2025-02-03,101934.81,102110.01,
45692,2025-02-04,96530.36,101934.81,
45693,2025-02-05,96935.73,96530.36,
45694,2025-02-06,96811.79,96935.73,
45695,2025-02-07,96019.98,96811.79,
45696,2025-02-08,96556.21,#N/A N/A,
45697,2025-02-09,95224.76,#N/A N/A,
45698,2025-02-10,97402.99,96019.98,
45699,2025-02-11,96376.21,97402.99,
45700,2025-02-12,97663.11,96376.21,
45701,2025-02-13,96491.67,97663.11,
45702,2025-02-14,97503.15,96491.67,
45703,2025-02-15,97689.24,#N/A N/A,
45704,2025-02-16,97188.39,#N/A N/A,
45705,2025-02-17,96417.79,97503.15,
45706,2025-02-18,95008.45,96417.79,
45707,2025-02-19,96315.42,95008.45,
45708,2025-02-20,98131.18,96315.42,
45709,2025-02-21,95325.37,98131.18,
45710,2025-02-22,96672.17,#N/A N/A,
45711,2025-02-23,95769.24,#N/A N/A,
45712,2025-02-24,93957.79,95325.37,
45713,2025-02-25,88701.92,93957.79,
45714,2025-02-26,84470.18,88701.92,
45715,2025-02-27,84285.18,84470.18,
45716,2025-02-28,84212.07,84285.18,
45717,2025-03-01,86047.76,#N/A N/A,
45718,2025-03-02,94297.71,#N/A N/A,
45719,2025-03-03,85314.51,84212.07,
45720,2025-03-04,87499.37,85314.51,
45721,2025-03-05,90375.01,87499.37,
45722,2025-03-06,89842.68,90375.01,
45723,2025-03-07,86282.15,89842.68,
45724,2025-03-08,86210.62,#N/A N/A,
45725,2025-03-09,83081.54,#N/A N/A,
45726,2025-03-10,79272.09,86282.15,
45727,2025-03-11,82785.57,79272.09,
45728,2025-03-12,83107.01,82785.57,
45729,2025-03-13,80323.17,83107.01,
45730,2025-03-14,84154.04,80323.17,
45731,2025-03-15,84395.01,#N/A N/A,
45732,2025-03-16,83217.73,#N/A N/A,
45733,2025-03-17,83958.01,84154.04,
45734,2025-03-18,82031.45,83958.01,
45735,2025-03-19,85377.85,82031.45,
45736,2025-03-20,84504.07,85377.85,
45737,2025-03-21,84183.37,84504.07,
45738,2025-03-22,83945.35,#N/A N/A,
45739,2025-03-23,85121.57,#N/A N/A,
45740,2025-03-24,87879.82,84183.37,
45741,2025-03-25,87897.82,87879.82,
45742,2025-03-26,87286.31,87897.82,
45743,2025-03-27,87309.14,87286.31,
45744,2025-03-28,83758.98,87309.14,
45745,2025-03-29,82485.15,#N/A N/A,
45746,2025-03-30,82531.17,#N/A N/A,
45747,2025-03-31,82421.29,83758.98,
45748,2025-04-01,85243.64,82421.29,
45749,2025-04-02,85653.54,85243.64,
45750,2025-04-03,82315.85,85653.54,
45751,2025-04-04,84129.73,82315.85,
45752,2025-04-05,83044.57,#N/A N/A,
45753,2025-04-06,78807.93,#N/A N/A,
45754,2025-04-07,78923.14,84129.73,
45755,2025-04-08,77052.89,78923.14,
45756,2025-04-09,83173.76,77052.89,
45757,2025-04-10,79879.18,83173.76,
45758,2025-04-11,83820.6,79879.18,
45759,2025-04-12,85502.31,#N/A N/A,
45760,2025-04-13,83479.15,#N/A N/A,
45761,2025-04-14,84848.06,83820.6,
45762,2025-04-15,84016.48,84848.06,
45763,2025-04-16,84308.09,84016.48,
45764,2025-04-17,85139.14,84308.09,
45765,2025-04-18,84501.93,85139.14,
45766,2025-04-19,85185.43,#N/A N/A,
45767,2025-04-20,85110.53,#N/A N/A,
45768,2025-04-21,87354.6,84501.93,
45769,2025-04-22,91177.46,87354.6,
45770,2025-04-23,93686.03,91177.46,
45771,2025-04-24,93454.23,93686.03,
45772,2025-04-25,94966.87,93454.23,
45773,2025-04-26,94148.9,#N/A N/A,
45774,2025-04-27,94300.98,#N/A N/A,
45775,2025-04-28,94506.03,94966.87,
45776,2025-04-29,94873.95,94506.03,
45777,2025-04-30,94581.18,94873.95,
45778,2025-05-01,96463.2,94581.18,
45779,2025-05-02,97063.65,96463.2,
45780,2025-05-03,96360.14,#N/A N/A,
45781,2025-05-04,95732.26,#N/A N/A,
45782,2025-05-05,94240.37,97063.65,
45783,2025-05-06,94701.79,94240.37,
45784,2025-05-07,96794.09,94701.79,
45785,2025-05-08,102616.61,96794.09,
45786,2025-05-09,103195.81,102616.61,
45787,2025-05-10,103195.01,#N/A N/A,
45788,2025-05-11,104297.01,#N/A N/A,
45789,2025-05-12,102693.31,103195.81,
45790,2025-05-13,104599.51,102693.31,
45791,2025-05-14,103573.61,104599.51,
45792,2025-05-15,103463.61,103573.61,
45793,2025-05-16,103712.31,103463.61,
45794,2025-05-17,103406.01,#N/A N/A,
45795,2025-05-18,104106.91,#N/A N/A,
45796,2025-05-19,105485.91,103712.31,
45797,2025-05-20,106953.22,105485.91,
45798,2025-05-21,108282.41,106953.22,
45799,2025-05-22,111092.22,108282.41,
45800,2025-05-23,108261.31,111092.22,
45801,2025-05-24,108896.11,#N/A N/A,
45802,2025-05-25,107698.31,#N/A N/A,
45803,2025-05-26,109619.22,108261.31,
45804,2025-05-27,109615.91,109619.22,
45805,2025-05-28,107335.72,109615.91,
45806,2025-05-29,106179.22,107335.72,
45807,2025-05-30,104597.81,106179.22,
45808,2025-05-31,104834.41,#N/A N/A,
45809,2025-06-01,105004.41,#N/A N/A,
45810,2025-06-02,104931.91,104597.81,
45811,2025-06-03,105810.72,104931.91,
45812,2025-06-04,104668.31,105810.72,
45813,2025-06-05,100503.81,104668.31,
45814,2025-06-06,104574.41,100503.81,
45815,2025-06-07,105921.22,#N/A N/A,
45816,2025-06-08,106206.51,#N/A N/A,
45817,2025-06-09,108770.01,104574.41,
45818,2025-06-10,109979.61,108770.01,
45819,2025-06-11,108933.11,109979.61,
45820,2025-06-12,106012.81,108933.11,
45821,2025-06-13,105472.51,106012.81,
45822,2025-06-14,104937.31,#N/A N/A,
45823,2025-06-15,104751.41,#N/A N/A,
45824,2025-06-16,108833.22,105472.51,
45825,2025-06-17,104392.11,108833.22,
45826,2025-06-18,104836.11,104392.11,
45827,2025-06-19,104297.01,104836.11,
45828,2025-06-20,103721.91,104297.01,
45829,2025-06-21,102815.01,#N/A N/A,
45830,2025-06-22,99561.32,#N/A N/A,
45831,2025-06-23,103802.81,103721.91,
45832,2025-06-24,106143.11,103802.81,
45833,2025-06-25,107848.31,106143.11,
45834,2025-06-26,107811.61,107848.31,
45835,2025-06-27,107169.81,107811.61,
45836,2025-06-28,107223.11,#N/A N/A,
45837,2025-06-29,107411.31,#N/A N/A,
45838,2025-06-30,107606.61,107169.81,
45839,2025-07-01,105949.31,107606.61,
45840,2025-07-02,109213.41,105949.31,
45841,2025-07-03,109985.51,109213.41,
45842,2025-07-04,107741.81,109985.51,
45843,2025-07-05,108137.41,#N/A N/A,
45844,2025-07-06,108708.81,#N/A N/A,
45845,2025-07-07,107900.91,107741.81,
45846,2025-07-08,108682.81,107900.91,
45847,2025-07-09,110758.81,108682.81,
45848,2025-07-10,113584.72,110758.81,
45849,2025-07-11,117730.81,113584.72,
45850,2025-07-12,117075.31,#N/A N/A,
45851,2025-07-13,119133.81,#N/A N/A,
45852,2025-07-14,120198.01,117730.81,
45853,2025-07-15,116440.51,120198.01,
45854,2025-07-16,119972.91,116440.51,
45855,2025-07-17,119480.12,119972.91,
45856,2025-07-18,117489.12,119480.12,
45857,2025-07-19,117787.31,#N/A N/A,
45858,2025-07-20,118139.41,#N/A N/A,
45859,2025-07-21,116990.81,117489.12,
45860,2025-07-22,119772.22,116990.81,
45861,2025-07-23,117961.72,119772.22,
45862,2025-07-24,118780.41,117961.72,
45863,2025-07-25,117104.31,118780.41,
45864,2025-07-26,118004.91,#N/A N/A,
45865,2025-07-27,118801.81,#N/A N/A,
45866,2025-07-28,118040.22,117104.31,
45867,2025-07-29,117479.31,118040.22,
45868,2025-07-30,117143.62,117479.31,
45869,2025-07-31,116491.12,117143.62,
45870,2025-08-01,113905.41,116491.12,
45871,2025-08-02,112759.62,#N/A N/A,
45872,2025-08-03,114432.91,#N/A N/A,
45873,2025-08-04,114821.41,113905.41,
45874,2025-08-05,113687.51,114821.41,
45875,2025-08-06,115088.22,113687.51,
45876,2025-08-07,117239.91,115088.22,
45877,2025-08-08,116915.22,117239.91,
45878,2025-08-09,116798.62,#N/A N/A,
45879,2025-08-10,118362.41,#N/A N/A,
45880,2025-08-11,118856.31,116915.22,
45881,2025-08-12,120177.31,118856.31,
45882,2025-08-13,122951.91,120177.31,
45883,2025-08-14,117957.12,122951.91,
45884,2025-08-15,117370.81,117957.12,
45885,2025-08-16,117733.51,#N/A N/A,
45886,2025-08-17,117692.62,#N/A N/A,
45887,2025-08-18,116474.22,117370.81,
45888,2025-08-19,113553.72,116474.22,
45889,2025-08-20,114387.01,113553.72,
45890,2025-08-21,112420.81,114387.01,
45891,2025-08-22,117042.51,112420.81,
45892,2025-08-23,115287.41,#N/A N/A,
45893,2025-08-24,112773.41,#N/A N/A,
45894,2025-08-25,109574.81,117042.51,
45895,2025-08-26,111356.41,109574.81,
45896,2025-08-27,112421.91,111356.41,
45897,2025-08-28,111924.51,112421.91,
