mu,V0,sigma_BS,LL
-0.00520938610887615,0.00622756473911474,0.078914920890252,-13.0301611031407
-0.00743270209114654,0.00622756473911474,0.078914920890252,-13.1394660319748
-0.00838749177090141,0.00622756473911474,0.078914920890252,-13.282017629322
-0.0109106757519316,0.00622756473911474,0.078914920890252,-13.9352412546083
-0.00567881217183285,0.00622756473911474,0.078914920890252,-13.0272975637716
-0.0116543471680565,0.00622756473911474,0.078914920890252,-14.2043191057901
-0.00198706192904182,0.00622756473911474,0.078914920890252,-13.4246476964387
-0.00146825779423892,0.00622756473911474,0.078914920890252,-13.5493172440788
-0.00471077310922527,0.00607770778759162,0.0779596548709114,-13.0306254761869
-0.00978260279656804,0.00607770778759162,0.0779596548709114,-13.5767500692285
0.000754300336342658,0.00607770778759162,0.0779596548709114,-14.2567084137839
-0.0128393277825009,0.00607770778759162,0.0779596548709114,-14.6888348095304
-0.000982660747756063,0.00607770778759162,0.0779596548709114,-13.6629719116388
